Podcast Name,Episode Title,Date,Episode Description,Guess of Sponsorship,Matched Keyword
瘋女人聊天室,泰辣的週間節目｜婚姻法律Q&A，婚後財產怎麼分？公婆是我的責任嗎？離婚小孩會不會被搶走？ ft. 許淑琴律師,"Sun, 12 Dec 2021 22:00:00 GMT","⚠️ 本集因技術失誤問題，導致部分聲音爆掉，恐引起您的不舒適，如介意音質者，請不要聽這集！

之前聊到結婚那集有答應大家會做一集婚姻法律的內容
於是搜集了網友們的問題並請來家事法專業的許淑琴律師
來跟大家聊聊關於婚姻相關的法律問題

如果有其他法律相關的問題也歡迎去私訊許律師
臉書搜尋：安鑫法律事務所-許淑琴律師事務所

-
#瘋女人聊天室 每週三更新
週一不定期更新週間節目

各大收聽平台｜https://linktr.ee/tagtalk​
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",not_sponsored,no keyword found
瘋女人聊天室,EP63｜你的職場難關：主管愛發瘋、言語霸凌歇斯底里，很雷又不做事該怎麼辦？,"Tue, 14 Dec 2021 22:00:00 GMT","瘋女人聊天室最新系列 - 你的職場難關正式上線囉！
（哈哈哈哈希望能順利變成系列單元）
.
會有這個企劃
完全是因為有天發現我們三個人
面對同一件事的解決方法竟然如此不同！
尤其在職場上的應對進退更是。
你在職場上也遇到了難以解決的問題嗎？
感謝各位投稿的聽眾們
我們提供了三種不同角度與方法
讓你參考看看囉！


#瘋女人聊天室 每週三更新
各大收聽平台｜https://linktr.ee/tagtalk​
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",not_sponsored,no keyword found
瘋女人聊天室,EP64｜長大才發現的騙局！「你要去哪裡」都是演的！那些電視騙我的事！,"Tue, 21 Dec 2021 22:00:00 GMT","你有小時候深信不疑的事，長大卻發現都是騙人的嗎？

曾經我們以為電視節目都是來真的，長大才發現原來只是套路跟發來的臨演！

這集會先聚焦在那些被影視娛樂騙的事，之後還有更多關於生活日常的事，預計再錄一集跟大家分享！


#瘋女人聊天室 每週三更新
各大收聽平台｜https://linktr.ee/tagtalk​
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",not_sponsored,no keyword found
瘋女人聊天室,EP65｜泰辣車禍慘痛經驗！意外學到的教訓！法律是保障懂法律的人嗎？,"Tue, 28 Dec 2021 22:00:00 GMT","本集節目由「台灣彩券開講BAR」贊助播出
「台灣彩券開講BAR」為台灣彩券全新原創Podcast節目，現正推出的第二季全新內容將從台灣聊到世界，帶你從幾世紀之前回到2021年的超酷彩券冷知識，探索各式各樣彩券大小奇聞趣事！由「馬克信箱」的主持人－歐馬克擔任主持，而且每一集來賓都大有來頭甚至有網紅界的大前輩跟百萬Youtuber，真的是豪華卡司～這邊我們就不暴雷了喔！

有興趣的朋友可以聽看看《台灣彩券開講BAR》的Podcast喔~
Apple Podcast : https://pse.is/3wwnpn
Spotify : https://pse.is/3xxxkn
SoundOn : https://pse.is/3wlyrd
KKBox : https://pse.is/3u8u9w

-
今天這集來聊聊我們人生中遇到的車禍，泰辣曾經被撞斷手跟牙齒，住院住了好幾週！而在和解的過程當中被肇事者操弄全局，最後只拿到一半的理賠金！
希望大家都能注意安全，車禍是沒有人願意發生的事情，很多時候車禍留下的傷會跟著你一輩子！

錯誤內容更正啟事：
本集泰辣提到關於骨折開刀縫合要讓整型外科醫師操作這點為錯誤資訊，如果是單純要骨折做復位內固定打上鋼板螺絲（同部位沒有涉及神經血管損傷要重建的話）本來就是單純骨科手術，整個過程包含下刀劃傷口，直到手術結束關閉縫合傷口，都是由骨科醫師獨立操作，關於縫合傷口醜與美，可能由於個人體質、蟹足腫與否或縫合技術而有差異。
大醫院整形外科醫師需要負責複雜皮瓣重建、接斷指、接血管、接神經等工作，但不包括專門負責幫忙病人縫合傷口。


#瘋女人聊天室 每週三更新
各大收聽平台｜https://linktr.ee/tagtalk
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",sponsored,贊助播出
瘋女人聊天室,EP66｜你的職場難關：人生的火花一定要是工作嗎？,"Tue, 04 Jan 2022 22:00:00 GMT","職場難關第二集
要來討論在工作中找不到人生火花該怎麼辦？
本來工作就沒有完美的，難道理想就一定要在工作中實現嗎？

#瘋女人聊天室 每週三更新
各大收聽平台｜https://linktr.ee/tagtalk
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",not_sponsored,no keyword found
瘋女人聊天室,EP67｜長大才發現的騙局2.0 長輩洗腦你的荒謬都市傳說！（本集同時有失憶女狀況劇）,"Tue, 11 Jan 2022 22:00:00 GMT","你曾經被告誡不能指月亮，不然會被割耳朵嗎？

長大除了發現很多電視節目都是騙人的，其實長輩們也是讓你誤會這個世界的原因之一！

本集繼續分享生活中我們後知後覺的騙局，還有聽眾投稿的各種都市傳說！


#瘋女人聊天室 每週三更新
各大收聽平台｜https://linktr.ee/tagtalk​
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",not_sponsored,no keyword found
瘋女人聊天室,EP68｜年終將至！來聊聊尾牙荒謬事！,"Tue, 18 Jan 2022 22:00:00 GMT","辛苦了一年終於要迎來新年長假了
（雖然有些人是迎來連假地獄😅）
但無論如何大家都有年終或尾牙、春酒吧？！
這集來聊聊尾牙的荒謬故事吧！！


#瘋女人聊天室 每週三更新
各大收聽平台｜https://linktr.ee/tagtalk​
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",not_sponsored,no keyword found
瘋女人聊天室,EP69｜何妤玟：結婚八年失去了自己，離婚了然後呢？,"Tue, 25 Jan 2022 22:00:00 GMT","前幾集才在聊《你要去哪裡》今天就迎來大來賓何妤玟！！！！
今天非常開心能夠邀請她來上瘋女人聊天室
一起來聊聊關於離婚的課題。

過去和大家聊過感情、婚姻，但都沒有機會能夠談到離婚
而何妤玟的新書《不完美關係，與更好的我自己》
就是一本療傷書，帶著這樣的不安與痛苦離開一段婚姻後
要怎麼與傷道別，與真實相遇，再一次勇敢？今天一次說給你聽😄

#瘋女人聊天室 每週三更新
各大收聽平台｜https://linktr.ee/tagtalk​
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",not_sponsored,no keyword found
瘋女人聊天室,EP70｜失戀了如何走出情傷？天生需要愛情的我們錯了嗎？Feat.何妤玟,"Tue, 01 Feb 2022 22:00:00 GMT","感謝何妤玟上集帶來這麼精彩的內容
下集是來解答網友們關於失戀的提問
本集提供了許多相當實用的方法！
聽完覺得太有幫助了～～～❤️


#瘋女人聊天室 每週三更新
各大收聽平台｜https://linktr.ee/tagtalk​
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",not_sponsored,no keyword found
瘋女人聊天室,EP71｜開工迎來首次Q&A大會！三人如果可以交換靈魂想選誰？,"Tue, 08 Feb 2022 22:00:00 GMT","大家新年快樂！開工還順利嗎？
虎年一開始我們就來回答之前在IG徵求到的各種問題
這次整理出關於個人、團體，以及節目本身三類
希望大家聽完後更了解我們
如果沒回答到的也不要介意，以後還是有機會再錄
新的一年請繼續支持瘋女人聊天室
各大平台歡迎都聽起來，謝謝大家！


#瘋女人聊天室 每週三更新
各大收聽平台｜https://linktr.ee/tagtalk​
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",not_sponsored,no keyword found
瘋女人聊天室,EP72｜友情經營多不容易？我們居然曾經有過不再連絡的念頭？！,"Tue, 15 Feb 2022 22:00:00 GMT","有許多網友敲碗我們聊友情，剛好趁著《艾蜜莉住復興南路》熱播，來聊聊我們三個被「商業關係」拯救的友情經歷

#瘋女人聊天室 每週三更新
各大收聽平台｜https://linktr.ee/tagtalk​
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",not_sponsored,no keyword found
瘋女人聊天室,EP73｜回顧去年帶來的轉變，新的一年想買房啦！,"Tue, 22 Feb 2022 22:00:00 GMT","你們要聽的新年新希望來啦
2021真的是改變挺大的一年
我們三人的心境也改變了許多
希望透過這集許下新年新希望
明年再來看看自己有沒有實現吧❤️

#瘋女人聊天室 每週三更新
各大收聽平台｜https://linktr.ee/tagtalk​
IG、YT、FB 搜尋｜到處都是瘋女人、泰辣 Tyla、G蛋布丁
合作邀約｜missidol17@gmail.com",not_sponsored,no keyword found
,,,,,
感官一條通,EP86｜阿璁先生：台配聲優十年有成 幕後戲精動漫結盟,"Fri, 03 Sep 2021 07:30:00 GMT","
【 SoundOn 原創節目】#喜歡請五星訂閱

阿璁先生，配音界打滾十年的配音員，先前因為進擊的巨人中配版，而受到粉絲們的關注，
配音界要怎麼加入，曾經碰過什麼特別的角色…？你該聽聽阿璁先生怎麼說…\

阿璁先生Facebook：https://www.facebook.com/Sungyuchung

精彩段落（警語：不代表別的段落不精彩）：

✔️（15:00）當初是怎麼會配艾連的角色？
✔️（18:23）被譽爲配音界的…？
✔️（34:06）配音多年來想嘗試的角色是…？

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP87｜萬芳：萬緒鉛華歷練唱，卅載一生獻群芳,"Thu, 09 Sep 2021 22:00:00 GMT","【 SoundOn 原創節目】#喜歡請五星訂閱

萬芳，多少人的想念與思緒，也有多少人的開心與快樂，三十年來萬芳唱紅了，也唱進了多少人心中。
可多少情緒，雖著時間推移，或許就成了＿＿，你今天有沒有來。
生命是人生的難題，《給你們》給了所有人，一個關於年紀的…。

萬芳 Facebook：https://www.facebook.com/iamOneFang
萬芳 Instagram：https://www.instagram.com/onefang_official
萬芳30你的30 ________，你今天有沒有來 台北小巨蛋演唱會：https://bit.ly/3A0CU1V

精彩段落（警語：不代表別的段落不精彩）：

✔️（06:03）金曲獎上的萬芳，讓小樹哭了？！
✔️（17:04）馬的！獻給巴奈！
✔️（30:40）《給你們》是怎麼配歌給製作人的？

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP88｜陳建騏：產業巨變 才人出現 劇場發聲 金曲誕生,"Fri, 24 Sep 2021 08:00:00 GMT","【 SoundOn 原創節目】#喜歡請五星訂閱

陳建騏，第32屆金曲獎最佳專輯製作人獎得主，音樂路走了20年，除了歌曲外，也做過大大小小的音樂劇、電影配樂等。
而製作人的日常會是什麼，以及建騏與音樂的緣分，還有經典音樂與未來的音樂走向會是…？

陳建騏 Facebook：https://www.facebook.com/georgechen6k/
陳建騏 Instagram：https://www.instagram.com/georgegeorgechen
陳建騏《一人之海》音樂會 高雄場售票網址：https://bit.ly/3ELSSjg

精彩段落（警語：不代表別的段落不精彩）：

✔️（06:30）建騏的音樂路
✔️（22:15）陳建騏對文字的感覺，甚至被林奕華稱讚
✔️（47:49）接下來重要的事情

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist",not_sponsored,no keyword found
感官一條通,特別集｜前後任製作人都來了，與回覆聽眾QA,"Fri, 01 Oct 2021 02:00:00 GMT","【 SoundOn 原創節目】

感謝大家對感官一條通的支持，我們已播出近 100 集了！
希望不只百集，可以一直不斷的做下去！

重點不只兩個：
第一，回覆聽友們熱情的提問與留言的批評和指教。
第二，大家應該都很想聽製作人講話吧？
第三，到後半段根本是鬼故事？
第四，請到IG、Apple Podcast 私訊或評論留下對我們想說的話！

請大家順手按下訂閱吧！
感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP89｜金士傑、李念修：河北台北證虛實，人鬼殊途聽往事。,"Fri, 08 Oct 2021 04:00:00 GMT","【 SoundOn 原創節目】#喜歡請五星訂閱

最近一次是聽見誰的話？
由高雄拍出來的短片《講話沒有在聽》，由李念修導演，金士傑、楊貴媚主演，在每一個人的家裡，都沒有在聽別人說話，但彼此都聽得懂別人說的話，講話其實…？

2021高雄電影節 預購現正開跑
■ 預購期間：10/02 12:00 - 10/14 23:59 ■ 早鳥優惠序號：2021KFF
購票連結：https://www.kff.tw/ 
現在就買票去看！

精彩段落（警語：不代表別的段落不精彩）：

✔️（02:18）本片的豪華陣仗，讓製片聽到時捏一把冷汗？
✔️（18:30）講話沒有在聽，但其實都是真的？
✔️（27:10）拍攝本片，就連金士傑老師也都很緊張？

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP90｜文鼎科技李信儀、訊連科技連啟民：研發設計台灣製，軟硬精品世界跑,"Thu, 14 Oct 2021 22:00:00 GMT","【 SoundOn 原創節目】本集由台灣精品贊助播出

台灣精品，讓商品帶來創新生活的解決方案。每年由140位國內外專業評審，嚴格評選出最具創新價值的產品，讓台灣軟實力憑藉”台灣精品獎”的肯定被世界看見。

台灣精品：https://www.taiwanexcellence.org/tw
在台灣，講到品質好的代表，就會想到台灣精品，在這集邀請到文鼎科技李信儀、訊連科技連啟民，聊聊他們所代表的品牌，擁有怎樣的價值，以及帶給我們什麼不同以往的科技視角。

精彩段落（警語：不代表別的段落不精彩）：
✔️（06:07）字體其實不是電腦做出來的？
✔️（22:05）訂閱制最常遇到的問題是？
✔️（30:24）來賓在行業中的甘苦談


感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist",sponsored,贊助播出
感官一條通,EP91｜陳建年、鄭捷任：蘭嶼井圓情之深，鐵花匯聚人之島。,"Thu, 21 Oct 2021 22:00:00 GMT","【 SoundOn 原創節目】＃喜歡請五星好評並留言

海洋，是大家認識陳建年的歌曲，最近《人之島》與大家碰面了，聽過了嗎？
《人之島》專輯：https://bit.ly/3pppZEk

本次非常榮幸的邀請到陳建年、鄭捷任，20年來的第一次，當初是怎麼會合作等等的，就聽吧，聽見島嶼、聽見海洋、聽見…。
−
陳姓退休井圓首場個人較大型演唱會 ─── 擴大為民服務
​
低調購買請點這裡：https://tixcraft.com/activity/detail/22_Paudull​
​
台北場
日期：2022 / 2 / 12 （六）
時間：19:30開演
地點：TICC台北國際會議中心
票價：2800 / 2500 / 2200 / 1800 / 1500 元

高雄場
日期：2022 / 4 / 9（六）
時間：19:30開演
地點：高雄LIVE WAREHOUSE
票價：1500元


精彩段落（警語：不代表別的段落不精彩）：
✔️（04:48）當初捷任認識建年，做了什麼讓才讓建年願意做第一張專輯?
✔️（22:43）《牆角下的小男孩》一開始沒有要發表，後來因為…？
✔️（31:52）陳建年對於想去蘭嶼的人說的一句話。


感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist.",not_sponsored,no keyword found
感官一條通,EP92｜王心心、盧健英：身魂皆灰仍南管，心神鎔鑄長恨歌。,"Thu, 28 Oct 2021 22:00:00 GMT","【 SoundOn 原創節目】＃本集由衛武營國家藝術文化中心贊助播出
王心心，四歲開始學習南管，是南管界少見「坐遍五張金交椅」的音樂全才。
作為國寶級的南管音樂家，並在全世界超過百場的演出，當南管遇上當代藝術與音樂的跨領域合作，答案會是甚麼呢?

《王心心吟唱-長恨歌》
WANG Xin-xin Performs：The Song of Everlasting Sorrow
時間：2021/11/12 (五) - 2021/11/13 (六)
立即購票：https://www.opentix.life/event/1427551090767081472

精彩段落（警語：不代表別的段落不精彩）：
✔️（05:27）跟林懷民老師合作過程是…？
✔️（22:44）心心怎麼唱都是南管，就算是江蕙的歌曲也變成南管感覺。
✔️（31:52）心心打破南管的規矩，甚至…?

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist.",sponsored,贊助播出
感官一條通,EP93｜艾怡良、左光平：吟唱作畫夜晚出生 懷疑自己我這個人,"Tue, 02 Nov 2021 04:00:00 GMT","【 SoundOn 原創節目】＃喜歡請五星好評 #Apple Podcast 留言

艾怡良，從《我沒有談的那場戀愛》出演女主角後，回歸歌手，以高度辨識的醇厚嗓音、以自己的角度的出發，貪圖在這次《偏偏我卻都記得》裡，給予所有自己。
也讓從夜晚出生的所有，無懼世界，取暖相伴。

左光平，在比賽時認識艾怡良，甚至目睹陳珊妮給艾怡良一百分的現場，現為DJ、歌手、艾怡良經紀人。

艾怡良IG：https://www.instagram.com/eve_ai_the_crazy_one/

左光平IG：https://www.instagram.com/kuangpingtso/

官方網站
https://eveai.net/

專輯《偏偏我卻都記得》
https://www.books.com.tw/products/0020224116

演唱會《從夜晚出生的我們》
https://tixcraft.com/activity/detail/22_EveAi

精彩段落（警語：不代表別的段落不精彩）：
✔️（03:38）這次與上張專輯相離比較久的時間是因為…?
✔️（25:00）演唱會與歌曲連結，夜晚出生的…？
✔️（48:19）這張專輯是艾怡良最不自信的一張？

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist.",not_sponsored,no keyword found
感官一條通,EP94｜《愛在年老色衰前》王安琪、簡莉穎、許哲彬：女主獨角戲 三人有默契 劇場創佳績,"Thu, 04 Nov 2021 22:00:00 GMT","【 SoundOn 原創節目】＃本集由 Myprotein 贊助播出

Myprotein 雙11活動將在11/10 晚上九點，台灣官網上開跑，快閃27小時!輸入折扣碼 : ROADMYP11 可享超值優惠!
連結: https://bit.ly/3thClOV
--

《愛在年老色衰前》由王安琪擔任編劇、導演、主演，簡莉穎擔任監製、劇本監修，許哲彬擔任共同導演，從《全國最多賓士車的小鎮住著三姊妹（和他們的Brother）》開始正式合作，下了舞台打開約會APP想要排遣寂寞，結果遇到各式奇葩？！難道等不到愛，只能讓自己年老色衰嗎？

愛在年老色衰前：facebook.com/beforeoutdated2021

購票去：https://kokoentertainment.kktix.cc/events/beforeoutdated
（僅剩下少數票了！）

精彩段落（警語：不代表別的段落不精彩）：
✔️（08:24）「小樹維基百科」，找出每個人都意想不到的…?
✔️（23:09）三個人第一次合作《全國最多賓士車的小鎮住著三姊妹（和他們的Brother）》就震撼劇場界？
✔️（43:00）王安琪在畢製選擇袋鼠作扮演，甚至想要在這次的演出？

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist.",sponsored,贊助播出
感官一條通,EP95｜焦元溥：兒時廣播話古典 寫作音樂談經典 疫情造就普希金,"Fri, 12 Nov 2021 04:00:00 GMT","【 SoundOn 原創節目】＃喜歡請按下五星好評

焦元溥，知名樂評人、廣播節目主持人，聽過的音樂，做過的廣播節目可能是超級多，但從音樂中可以獲得什麼？又或者說為什麼我們該聽古典樂？
也許就從這裡開始，樂讀普希金將成為一個鉤子，引著你深入了解古典音樂的有趣。

樂讀普希金：
買書去：https://www.books.com.tw/products/0010900489

精彩段落（警語：不代表別的段落不精彩）：
✔️（10:49）這一切都是普希金的陰謀？
✔️（25:04）口吃曾經影響焦元溥？
✔️（42:07）焦元溥是螞蟻人？古典音樂跟甜點的關係是…?

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist.",not_sponsored,no keyword found
感官一條通,EP96｜葉綠娜：黑白譜曲民族樂，苑裡奏出紅薔薇,"Thu, 18 Nov 2021 22:00:00 GMT","【 SoundOn 原創節目】＃本集由 衛武營國家藝術文化中心贊助播出
屬於臺灣人的音樂
今日再現大師風華

國寶作曲家郭芝苑創作領域橫跨通俗與嚴肅音樂，擅在西洋古典音樂架構中，植入臺灣本土音樂素材，他是首位將大量台灣文化作為元素，並融入作品的第一代作曲家，樂曲中帶有對土地、人文濃厚的情感，每次演出總能感動眾人。

演出曲目
管絃樂曲《三首臺灣民間音樂》
交響曲A調《唐山過臺灣》
《小協奏曲》為鋼琴與絃樂隊
狂想曲《原住民的幻想》為鋼琴與管絃樂
管絃樂組曲《回憶》

演出人員
指揮｜鄭立彬 鋼琴｜葉綠娜 樂團｜國立臺灣交響樂團

《大師風華－郭芝苑百歲冥誕紀念音樂會》
12/5 Sun. 14:30 衛武營音樂廳
立即購票: https://www.opentix.life/event/1436584638120861699
--
葉綠娜，台灣四手聯彈第一把交椅，與夫婿聞名世界，在台灣教育無數學生，而這次將演出郭芝苑老師的曲目，從這裡開始認識我們遺漏掉的「台灣民族音樂」吧！

精彩段落（警語：不代表別的段落不精彩）：
✔️（04:27 ）當初葉綠娜老師是怎麼認識郭芝苑老師的？
✔️（24:57） 葉綠娜老師曾經的學生，在國外求學時被西班牙老師要求做郭芝苑老師的論文研究？
✔️（33:12）暗夜的螃蟹，在島上發生但我們不知道的事情。

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist.",sponsored,贊助播出
感官一條通,EP97｜《月老》九把刀、柯震東、宋芸樺：將功贖罪當月老，七世情緣狗是寶,"Thu, 25 Nov 2021 22:00:00 GMT","【 SoundOn 原創節目 】＃本集由 日本三菱重工空調贊助播出
承襲重工級科技，致力於打造最舒適、人性、節能的空調產品，滿足消費者在不同情境下的使用需求；另有【上洋產業】提供超長保固與優質的售後服務，讓您輕鬆享受高質感生活。
了解更多：http://www.heavyduty.com.tw/ 
與我互動：https://www.facebook.com/heavydutyTW/

--
九把刀，知名作家，寫出多本暢銷小說，也有作品陸續改編成電影與大家見面，這次與柯震東、宋芸樺，三位曾合作過的夥伴們，帶來新作《月老》，姻緣紅線是怎樣與人纏綿？
月老是神，還是將功贖罪的工作呢？看了一念改變。

精彩段落（警語：不代表別的段落不精彩）：
✔️（03:46）九把刀和柯震東曾經互相不欣賞?
✔️（17:04）宋芸樺對於小咪這個角色是怎麼看的?
✔️（38:30）柯有參與後期製作，對於看到成片有什麼心得嗎？

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist.",sponsored,贊助播出
感官一條通,EP98｜蔡柏璋：從聲音出發 在劇場開花 往國際找光 帶學子上場 ,"Thu, 02 Dec 2021 22:00:00 GMT","【 SoundOn 原創節目】#喜歡請五星訂閱
蔡柏璋，人稱蔡柏，是劇場人，也是編劇，更是演員以及導演。
說著自己對於劇場沒有熱情，而出國深造（？，近年來在聲音上多做了很多嘗試，讀了有聲書《鬼地方》，也同時做了《柏覽會離題｜Paonorama》，近期則又與台北市立美術館合作《王大閎您哪位》，今年《Re/turn》推出 Revival 版，全新的卡司，而你有多久沒有進劇場了呢？現在就從 《Re/turn》開始吧！

12月了，你有多久沒有進劇場了呢？歡迎到感官一條通的 IG 與我們分享上一次到劇場是看哪一部作品！roadtoallsenses等你喔！！

蔡柏璋：https://www.facebook.com/paochang.tsai
蔡柏璋封面照攝影：林政億 Terry Lin

《Re/turn》十周年全新卡司Revival版 購票去：https://bit.ly/3ppr8dB
《柏覽會離題｜Paonorama》：https://paochangtsai.firstory.io/
《王大閎您哪位》：https://open.firstory.me/user/dahongwho
臺南人劇團：https://www.facebook.com/tainanerensemble

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP99｜《半金屬》陳弘洋、吳子敬、邱柏翔：放肆夜晚孤單聚，搔首弄姿僻室戲,"Fri, 10 Dec 2021 07:00:00 GMT","【 SoundOn 原創節目】#本集節目由 國家實驗研究院民生公共物聯網計畫贊助播出

秋冬雨季，常常天氣陰晴不定，在外突然遇到豪大雨或是其他天災總是會造成困擾。

現在就訂閱「國家災害防救科技中心」的官方Line 帳號 @NCDR，讓你大雨特報、地震資訊、低溫特報不漏接！還可以透過訂閱你所在的地區或是關心的行政區域，當颱風、地震發生時，都會透過line 傳送淺顯易懂的圖卡，提醒民眾現在應該注意的氣候狀況！
-
《半金屬》來自僻室的新戲，由導演吳子敬，編劇陳弘洋，影像設計邱柏翔三位共同合作的舞台劇。
半金屬是編劇弘洋星際計畫當中的一環，屬於金星，透過金星所代表的各種意涵，探討介於中間，找不到定位，或是追隨主流價值，卻又感迷失的人們。
或許先別說那麼多，來看就是了。

12月了，你有多久沒有進劇場了呢？歡迎到感官一條通的 IG 與我們分享上一次到劇場是看哪一部作品！roadtoallsenses等你喔！！

半金屬購票：https://www.opentix.life/event/1392408145285394437
僻室：https://www.house-peace.com/

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist",sponsored,贊助播出
感官一條通,EP100｜Selina：夢圓重生，往美新聲,"Thu, 16 Dec 2021 22:00:00 GMT","【 SoundOn 原創節目】

Selina，最美好的40歲，成立自己的品牌「任性Eat下」，在經歷種種後，與自己、與所有一起重生！
用與以往不同的中低音，在接下來的人生《往美的路我要自己作主》！

任性Eat下：https://rensingeatshot.com/
Facebook：https://www.facebook.com/thebeautyofrenselina
Youtube：https://bit.ly/3ywcchM

感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
襯樂：Artlist",not_sponsored,no keyword found
感官一條通,EP101｜《茶金》温昇豪、李杏、湯昇榮：族群融合茶滋味  千金難換離散情,"Fri, 17 Dec 2021 07:00:00 GMT","【 SoundOn 原創節目】本集節目由臺虎精釀贊助播出！

還在為聖誕節的交換禮物苦惱嗎？想送得有梗有趣又實用嗎？
臺虎精釀 Tipsy 禮盒，最棒的聖誕節禮物提案。
有酒、有杯、有裝飾，讓你澎湃不失禮，瞬間成為全場注目焦點！

無論是全家便利商店、家樂福、大潤發、臺虎精釀門市，一組 $499 輕鬆帶回家。懶得出門嗎？臺虎精釀官網「黑虎宅速配」，專人為你親送到府！
https://www.taihubrewing.com/express
茶金，講述台灣茶葉興衰，在那個動員戡亂的時代，人民要怎麼做、怎麼活？

「不認命的茶商千金、熱愛鄉里的茶葉大王、尋家無依的失意戰俘、力爭上游的窮學生、絕妙配茶功力的天才茶師、斡旋於冠蓋間的風華名伶、在商場上打仗的霸氣將軍，他們都在大時代洪流中扭轉著命運，也都如同從一片茶葉到一杯茶，受過傷才有獨一無二滋味。」 引用茶金介紹

也許你還沒看《茶金》，那就先聽過這集，帶你從主演温昇豪、李杏、製作人湯昇榮的視角，看見那時此刻的茶金世界。

茶金：https://www.facebook.com/GoldLeaf.series
瀚草影視：https://www.facebook.com/greenergrassfilm
温昇豪 James Wen：https://www.facebook.com/jameswenamazinglife
李杏：https://www.facebook.com/liixxing

感官一條通100集了，有什麼想對主持人小樹說的？快到感官一條通 IG 說的！
快到感官一條通 Instagram：https://www.instagram.com/roadtoallsenses/
跟我們說說！

襯樂：Artlist",sponsored,贊助播出
